CustomerKey,Customer Code,Continent,City,State,CountryRegion
17794,28793,North America,Puyallup,Washington,United States
13786,24785,North America,Kirkland,Washington,United States
3334,14333,North America,Bremerton,Washington,United States
3732,14731,North America,Burlingame,California,United States
4011,15010,North America,Berkeley,California,United States
17661,28660,North America,Beaverton,Oregon,United States
17676,28675,North America,West Covina,California,United States
13791,24790,North America,Burbank,California,United States
7426,18425,North America,El Cajon,California,United States
3737,14736,North America,Beaverton,Oregon,United States
4251,15250,North America,Lemon Grove,California,United States
7636,18635,Europe,Bonn,North Rhine-Westphalia,Germany
7637,18636,Europe,Brunswick,Lower Saxony,Germany
8039,19038,Europe,Neunkirchen,North Rhine-Westphalia,Germany
8043,19042,Europe,Darmstadt,Hesse,Germany
8044,19043,Europe,Solingen,North Rhine-Westphalia,Germany
15900,26899,Europe,Werne,North Rhine-Westphalia,Germany
14759,25758,Europe,Hamburg,Hamburg,Germany
14763,25762,Europe,Berlin,Berlin,Germany
15210,26209,Europe,Solingen,North Rhine-Westphalia,Germany
15213,26212,Europe,Kassel,Hesse,Germany
8065,19064,Europe,Frankfurt,Hesse,Germany
14461,25460,Europe,Dresden,Saxony,Germany
3968,14967,Europe,Berlin,Berlin,Germany
3970,14969,Europe,Dresden,Saxony,Germany
3973,14972,Europe,Neunkirchen,North Rhine-Westphalia,Germany
3974,14973,Europe,Saarlouis,Saar,Germany
3979,14978,Europe,Munich,Bavaria,Germany
3980,14979,Europe,Munich,Bavaria,Germany
8068,19067,Europe,Paderborn,North Rhine-Westphalia,Germany
15039,26038,Europe,Werne,North Rhine-Westphalia,Germany
14460,25459,Europe,Munich,Bavaria,Germany
3981,14980,Europe,Sulzbach Taunus,Saar,Germany
7627,18626,Europe,Frankfurt,Hesse,Germany
7862,18861,North America,Ballard,Washington,United States
7863,18862,North America,Beverly Hills,California,United States
7864,18863,North America,West Covina,California,United States
7865,18864,North America,San Gabriel,California,United States
7867,18866,North America,Concord,California,United States
7868,18867,North America,Milwaukie,Oregon,United States
7869,18868,North America,Long Beach,California,United States
14077,25076,North America,Lincoln Acres,California,United States
14078,25077,North America,Tacoma,Washington,United States
14079,25078,North America,Los Angeles,California,United States
7861,18860,North America,Renton,Washington,United States
7866,18865,North America,Kirkland,Washington,United States
15955,26954,Europe,Offenbach am Main,Hesse,Germany
15962,26961,Europe,Leipzig,Saxony,Germany
10668,21667,Europe,Munich,Bavaria,Germany
10682,21681,Europe,Hanover,Lower Saxony,Germany
10834,21833,Europe,Dusseldorf,North Rhine-Westphalia,Germany
10835,21834,Europe,Hof,Bavaria,Germany
10838,21837,Europe,Frankfurt,Hesse,Germany
10839,21838,Europe,Poing,Bavaria,Germany
10843,21842,Europe,Hamburg,Hamburg,Germany
10845,21844,Europe,Hof,Bavaria,Germany
10852,21851,Europe,Frankfurt,Hesse,Germany
10854,21853,Europe,Saarlouis,Saar,Germany
14755,25754,Europe,Paderborn,North Rhine-Westphalia,Germany
14757,25756,Europe,Berlin,Berlin,Germany
15222,26221,Europe,Erlangen,Bavaria,Germany
15224,26223,Europe,Offenbach am Main,Hesse,Germany
15230,26229,Europe,Hamburg,Hamburg,Germany
15231,26230,Europe,Brunswick,Lower Saxony,Germany
15359,26358,Europe,Paderborn,North Rhine-Westphalia,Germany
15820,26819,Europe,Saarlouis,Saar,Germany
15822,26821,Europe,Bottrop,North Rhine-Westphalia,Germany
15823,26822,Europe,Leipzig,Saxony,Germany
15826,26825,Europe,Hamburg,Hamburg,Germany
15827,26826,Europe,Berlin,Berlin,Germany
15832,26831,Europe,Saarbrücken,Saar,Germany
15844,26843,Europe,Paderborn,North Rhine-Westphalia,Germany
15848,26847,Europe,Hanover,Lower Saxony,Germany
15852,26851,Europe,Bottrop,North Rhine-Westphalia,Germany
15853,26852,Europe,Saarbrücken,Saar,Germany
15858,26857,Europe,Frankfurt,Hesse,Germany
15895,26894,Europe,Leipzig,Saxony,Germany
14703,25702,Europe,Essen,North Rhine-Westphalia,Germany
14721,25720,Europe,Munich,Bavaria,Germany
14726,25725,Europe,Sulzbach Taunus,Saar,Germany
14745,25744,Europe,Neunkirchen,North Rhine-Westphalia,Germany
14746,25745,Europe,Hamburg,Hamburg,Germany
15947,26946,Europe,Berlin,Berlin,Germany
15949,26948,Europe,Hanover,Lower Saxony,Germany
15952,26951,Europe,Mühlheim am Main,Hesse,Germany
15964,26963,Europe,Hof,Bavaria,Germany
15970,26969,Europe,Paderborn,North Rhine-Westphalia,Germany
15975,26974,Europe,Stuttgart,Baden-Wuerttemberg,Germany
15978,26977,Europe,Hamburg,Hamburg,Germany
15981,26980,Europe,Grevenbroich,North Rhine-Westphalia,Germany
15982,26981,Europe,Berlin,Berlin,Germany
15990,26989,Europe,Solingen,North Rhine-Westphalia,Germany
15991,26990,Europe,Hof,Bavaria,Germany
15992,26991,Europe,Munster,North Rhine-Westphalia,Germany
4650,15649,Europe,Paderborn,North Rhine-Westphalia,Germany
14730,25729,Europe,Darmstadt,Hesse,Germany
15885,26884,Europe,Hof,Bavaria,Germany
10853,21852,Europe,Kassel,Hesse,Germany
14720,25719,Europe,Berlin,Berlin,Germany
15890,26889,Europe,Frankfurt,Hesse,Germany
14725,25724,Europe,Eilenburg,Saxony,Germany
15824,26823,Europe,Eilenburg,Saxony,Germany
15833,26832,Europe,Frankfurt,Hesse,Germany
15846,26845,Europe,Saarbrücken,Saar,Germany
15863,26862,Europe,Darmstadt,Hesse,Germany
12320,23319,North America,Santa Cruz,California,United States
12327,23326,North America,Bellflower,California,United States
12335,23334,North America,Marysville,Washington,United States
12336,23335,North America,Tacoma,Washington,United States
12337,23336,North America,Colma,California,United States
12338,23337,North America,Woodland Hills,California,United States
12340,23339,North America,Burien,Washington,United States
12341,23340,North America,Coronado,California,United States
12342,23341,North America,Bremerton,Washington,United States
12343,23342,North America,Chula Vista,California,United States
12350,23349,North America,Fremont,California,United States
12353,23352,North America,Redmond,Washington,United States
12354,23353,North America,Tacoma,Washington,United States
12355,23354,North America,Bellflower,California,United States
12356,23355,North America,Berkeley,California,United States
8214,19213,North America,Burlingame,California,United States
8219,19218,North America,Chula Vista,California,United States
8226,19225,North America,La Jolla,California,United States
8227,19226,North America,Berkeley,California,United States
8228,19227,North America,Beaverton,Oregon,United States
8229,19228,North America,Burien,Washington,United States
8231,19230,North America,Concord,California,United States
8232,19231,North America,Colma,California,United States
12025,23024,North America,Lebanon,Oregon,United States
12026,23025,North America,Walla Walla,Washington,United States
12030,23029,North America,Bellingham,Washington,United States
12031,23030,North America,Salem,Oregon,United States
12032,23031,North America,Sedro Woolley,Washington,United States
12039,23038,North America,Redmond,Washington,United States
12040,23039,North America,Colma,California,United States
12359,23358,North America,Colma,California,United States
12365,23364,North America,National City,California,United States
12366,23365,North America,Burlingame,California,United States
12368,23367,North America,Issaquah,Washington,United States
12370,23369,North America,Lemon Grove,California,United States
15047,26046,North America,Bellflower,California,United States
15048,26047,North America,Issaquah,Washington,United States
15049,26048,North America,Concord,California,United States
15053,26052,North America,Burien,Washington,United States
15054,26053,North America,Edmonds,Washington,United States
15055,26054,North America,Marysville,Washington,United States
15057,26056,North America,Bellflower,California,United States
15063,26062,North America,Ballard,Washington,United States
15065,26064,North America,Spokane,Washington,United States
15068,26067,North America,Lemon Grove,California,United States
15069,26068,North America,Olympia,Washington,United States
15071,26070,North America,Bellflower,California,United States
15017,26016,North America,Berkeley,California,United States
15018,26017,North America,Burbank,California,United States
15019,26018,North America,Lynnwood,Washington,United States
15042,26041,North America,Bellingham,Washington,United States
15043,26042,North America,Long Beach,California,United States
15044,26043,North America,Bremerton,Washington,United States
15046,26045,North America,Milwaukie,Oregon,United States
8170,19169,North America,Port Orchard,Washington,United States
8171,19170,North America,Burien,Washington,United States
8172,19171,North America,Santa Monica,California,United States
8199,19198,North America,Santa Cruz,California,United States
8200,19199,North America,Spring Valley,California,United States
8203,19202,North America,Marysville,Washington,United States
8212,19211,North America,Lakewood,California,United States
8213,19212,North America,Lebanon,Oregon,United States
14287,25286,North America,Torrance,California,United States
14290,25289,North America,Oregon City,Oregon,United States
14291,25290,North America,Milwaukie,Oregon,United States
14292,25291,North America,Everett,Washington,United States
18867,CS686,North America,Salem,Oregon,United States
18782,CS458,North America,Charlotte,North Carolina,United States
12038,23037,North America,Seattle,Washington,United States
12339,23338,North America,Imperial Beach,California,United States
15040,26039,North America,W. Linn,Oregon,United States
8220,19219,North America,Burien,Washington,United States
8230,19229,North America,Lemon Grove,California,United States
12358,23357,North America,Burlingame,California,United States
12367,23366,North America,Santa Monica,California,United States
8202,19201,North America,Corvallis,Oregon,United States
12024,23023,North America,Bellingham,Washington,United States
12357,23356,North America,Burlingame,California,United States
15045,26044,North America,San Gabriel,California,United States
15051,26050,North America,Bremerton,Washington,United States
15067,26066,North America,Berkeley,California,United States
12334,23333,North America,Beaverton,Oregon,United States
15056,26055,North America,Yakima,Washington,United States
15064,26063,North America,Bellingham,Washington,United States
15072,26071,North America,Concord,California,United States
13019,24018,Europe,Hamburg,Hamburg,Germany
5457,16456,Europe,Hamburg,Hamburg,Germany
5458,16457,Europe,Brunswick,Lower Saxony,Germany
5459,16458,Europe,Hamburg,Hamburg,Germany
5463,16462,Europe,Hamburg,Hamburg,Germany
5464,16463,Europe,Bottrop,North Rhine-Westphalia,Germany
9584,20583,Europe,Hamburg,Hamburg,Germany
9591,20590,Europe,Frankfurt,Hesse,Germany
9599,20598,Europe,Bottrop,North Rhine-Westphalia,Germany
207,11206,North America,Lynnwood,Washington,United States
209,11208,North America,Glendale,California,United States
210,11209,North America,Lincoln Acres,California,United States
211,11210,North America,West Covina,California,United States
214,11213,North America,Edmonds,Washington,United States
215,11214,North America,Milwaukie,Oregon,United States
217,11216,North America,Portland,Oregon,United States
219,11218,North America,Tacoma,Washington,United States
220,11219,North America,Woodburn,Oregon,United States
221,11220,North America,Colma,California,United States
222,11221,North America,Lakewood,California,United States
225,11224,North America,Burien,Washington,United States
226,11225,North America,Renton,Washington,United States
227,11226,North America,W. Linn,Oregon,United States
229,11228,North America,El Cajon,California,United States
230,11229,North America,Redwood City,California,United States
231,11230,North America,Santa Monica,California,United States
232,11231,North America,Bremerton,Washington,United States
234,11233,North America,Berkeley,California,United States
235,11234,North America,Long Beach,California,United States
236,11235,North America,Ballard,Washington,United States
237,11236,North America,Bellingham,Washington,United States
255,11254,North America,Burien,Washington,United States
256,11255,North America,Burien,Washington,United States
257,11256,North America,Lynnwood,Washington,United States
276,11275,North America,Colma,California,United States
279,11278,North America,Edmonds,Washington,United States
14889,25888,North America,Tacoma,Washington,United States
14890,25889,North America,Burbank,California,United States
14891,25890,North America,Burlingame,California,United States
14892,25891,North America,Woodland Hills,California,United States
14894,25893,North America,Bremerton,Washington,United States
14895,25894,North America,Burbank,California,United States
14896,25895,North America,Oregon City,Oregon,United States
14897,25896,North America,Corvallis,Oregon,United States
2869,13868,North America,Salem,Oregon,United States
2870,13869,North America,Burlingame,California,United States
8735,19734,North America,San Diego,California,United States
8737,19736,North America,San Francisco,California,United States
8738,19737,North America,Burien,Washington,United States
8739,19738,North America,Bellingham,Washington,United States
8740,19739,North America,Chula Vista,California,United States
8742,19741,North America,Everett,Washington,United States
8743,19742,North America,Bellingham,Washington,United States
8744,19743,North America,Bellingham,Washington,United States
8745,19744,North America,Colma,California,United States
8746,19745,North America,National City,California,United States
8748,19747,North America,Concord,California,United States
8750,19749,North America,San Diego,California,United States
8755,19754,North America,Burien,Washington,United States
8756,19755,North America,Spokane,Washington,United States
8757,19756,North America,Chula Vista,California,United States
8759,19758,North America,Woodland Hills,California,United States
8760,19759,North America,Redwood City,California,United States
8768,19767,North America,Berkeley,California,United States
8775,19774,North America,Olympia,Washington,United States
8776,19775,North America,Chula Vista,California,United States
8777,19776,North America,Daly City,California,United States
8778,19777,North America,Los Angeles,California,United States
12403,23402,North America,Spokane,Washington,United States
12404,23403,North America,Bremerton,Washington,United States
12405,23404,North America,Puyallup,Washington,United States
12407,23406,North America,Bellingham,Washington,United States
12408,23407,North America,San Diego,California,United States
12449,23448,North America,Ballard,Washington,United States
14878,25877,North America,Walla Walla,Washington,United States
14880,25879,North America,Mill Valley,California,United States
14881,25880,North America,Redwood City,California,United States
14882,25881,North America,San Carlos,California,United States
14883,25882,North America,San Diego,California,United States
14887,25886,North America,Marysville,Washington,United States
14899,25898,North America,Ballard,Washington,United States
14901,25900,North America,Olympia,Washington,United States
14902,25901,North America,Long Beach,California,United States
14903,25902,North America,Redmond,Washington,United States
14904,25903,North America,Bellingham,Washington,United States
14906,25905,North America,Mill Valley,California,United States
14909,25908,North America,Long Beach,California,United States
14910,25909,North America,National City,California,United States
14879,25878,North America,Los Angeles,California,United States
8736,19735,North America,La Jolla,California,United States
14898,25897,North America,San Diego,California,United States
218,11217,North America,Portland,Oregon,United States
233,11232,North America,Everett,Washington,United States
12451,23450,North America,Milwaukie,Oregon,United States
8741,19740,North America,Bremerton,Washington,United States
208,11207,North America,Renton,Washington,United States
223,11222,North America,Santa Monica,California,United States
253,11252,North America,Lemon Grove,California,United States
280,11279,North America,Everett,Washington,United States
12406,23405,North America,Bellflower,California,United States
8761,19760,North America,Grossmont,California,United States
14900,25899,North America,Imperial Beach,California,United States
228,11227,North America,Colma,California,United States
8769,19768,North America,Colma,California,United States
14905,25904,North America,Issaquah,Washington,United States
5045,16044,Europe,Berlin,Berlin,Germany
5048,16047,Europe,Saarlouis,Saar,Germany
5049,16048,Europe,Hamburg,Hamburg,Germany
5050,16049,Europe,Grevenbroich,North Rhine-Westphalia,Germany
6778,17777,Europe,Berlin,Berlin,Germany
6784,17783,Europe,Hamburg,Hamburg,Germany
6785,17784,Europe,Paderborn,North Rhine-Westphalia,Germany
6765,17764,Europe,Essen,North Rhine-Westphalia,Germany
6766,17765,Europe,Frankfurt,Hesse,Germany
6769,17768,Europe,Saarlouis,Saar,Germany
6770,17769,Europe,Werne,North Rhine-Westphalia,Germany
6775,17774,Europe,Dresden,Saxony,Germany
1480,12479,Europe,Frankfurt,Hesse,Germany
1482,12481,Europe,Berlin,Berlin,Germany
1485,12484,Europe,Hamburg,Hamburg,Germany
1488,12487,Europe,Salzgitter,Lower Saxony,Germany
1496,12495,Europe,Frankfurt,Hesse,Germany
1479,12478,Europe,Bottrop,North Rhine-Westphalia,Germany
15012,26011,North America,Burlingame,California,United States
15013,26012,North America,National City,California,United States
15016,26015,North America,La Jolla,California,United States
15002,26001,North America,Corvallis,Oregon,United States
15003,26002,North America,Salem,Oregon,United States
15005,26004,North America,Oakland,California,United States
15006,26005,North America,Portland,Oregon,United States
15007,26006,North America,Ballard,Washington,United States
15008,26007,North America,Novato,California,United States
15010,26009,North America,Downey,California,United States
15011,26010,North America,Bremerton,Washington,United States
2881,13880,North America,Burien,Washington,United States
2882,13881,North America,Yakima,Washington,United States
2884,13883,North America,Long Beach,California,United States
2885,13884,North America,Bellingham,Washington,United States
2886,13885,North America,Tacoma,Washington,United States
2887,13886,North America,Colma,California,United States
15556,26555,North America,Newport Beach,California,United States
15557,26556,North America,Corvallis,Oregon,United States
15574,26573,North America,Spokane,Washington,United States
15576,26575,North America,Burlingame,California,United States
15577,26576,North America,Lemon Grove,California,United States
15578,26577,North America,Mill Valley,California,United States
15579,26578,North America,Mill Valley,California,United States
8844,19843,North America,Grossmont,California,United States
8846,19845,North America,Yakima,Washington,United States
8847,19846,North America,Salem,Oregon,United States
8849,19848,North America,Bremerton,Washington,United States
8851,19850,North America,Los Angeles,California,United States
8852,19851,North America,Burbank,California,United States
8853,19852,North America,Lynnwood,Washington,United States
18868,CS688,North America,San Diego,California,United States
15009,26008,North America,Downey,California,United States
2883,13882,North America,Imperial Beach,California,United States
15575,26574,North America,Beverly Hills,California,United States
2888,13887,North America,Spring Valley,California,United States
15558,26557,North America,Coronado,California,United States
8850,19849,North America,Bellflower,California,United States
15004,26003,North America,Chula Vista,California,United States
15015,26014,North America,Palo Alto,California,United States
11831,22830,Europe,Hamburg,Hamburg,Germany
12767,23766,Europe,Solingen,North Rhine-Westphalia,Germany
12777,23776,Europe,Stuttgart,Baden-Wuerttemberg,Germany
12907,23906,Europe,Munich,Bavaria,Germany
12922,23921,Europe,Erlangen,Bavaria,Germany
12923,23922,Europe,Neunkirchen,North Rhine-Westphalia,Germany
12926,23925,Europe,Munich,Bavaria,Germany
12927,23926,Europe,Sulzbach Taunus,Saar,Germany
11837,22836,Europe,Kiel,Schleswig-Holstein,Germany
1942,12941,North America,Lynnwood,Washington,United States
1944,12943,North America,Grossmont,California,United States
1947,12946,North America,Puyallup,Washington,United States
1949,12948,North America,Glendale,California,United States
1950,12949,North America,Salem,Oregon,United States
1951,12950,North America,Milwaukie,Oregon,United States
1952,12951,North America,W. Linn,Oregon,United States
1954,12953,North America,Spokane,Washington,United States
1955,12954,North America,Burien,Washington,United States
1956,12955,North America,Burlingame,California,United States
1957,12956,North America,Cincinnati,Ohio,United States
1959,12958,North America,Spokane,Washington,United States
1961,12960,North America,Torrance,California,United States
1962,12961,North America,Beaverton,Oregon,United States
1964,12963,North America,Oregon City,Oregon,United States
1966,12965,North America,National City,California,United States
1967,12966,North America,Beverly Hills,California,United States
1969,12968,North America,W. Linn,Oregon,United States
1972,12971,North America,Colma,California,United States
1974,12973,North America,Redmond,Washington,United States
1975,12974,North America,Chula Vista,California,United States
1976,12975,North America,Coronado,California,United States
1977,12976,North America,Long Beach,California,United States
1980,12979,North America,Spokane,Washington,United States
1982,12981,North America,Burlingame,California,United States
1983,12982,North America,Coronado,California,United States
1984,12983,North America,Imperial Beach,California,United States
2015,13014,North America,Edmonds,Washington,United States
2016,13015,North America,Lake Oswego,Oregon,United States
2020,13019,North America,San Carlos,California,United States
2031,13030,North America,Coronado,California,United States
9354,20353,North America,La Jolla,California,United States
9366,20365,North America,Bellingham,Washington,United States
9369,20368,North America,Spring Valley,California,United States
15695,26694,North America,Bellingham,Washington,United States
16024,27023,North America,Corvallis,Oregon,United States
16026,27025,North America,W. Linn,Oregon,United States
16030,27029,North America,San Carlos,California,United States
16031,27030,North America,Seattle,Washington,United States
16033,27032,North America,San Diego,California,United States
16034,27033,North America,Bellingham,Washington,United States
16035,27034,North America,Bremerton,Washington,United States
16036,27035,North America,Spring Valley,California,United States
16038,27037,North America,Imperial Beach,California,United States
16039,27038,North America,Lakewood,California,United States
16040,27039,North America,Torrance,California,United States
16041,27040,North America,Burbank,California,United States
16045,27044,North America,Spring Valley,California,United States
16046,27045,North America,Redmond,Washington,United States
16204,27203,North America,Portland,Oregon,United States
16205,27204,North America,Chula Vista,California,United States
16206,27205,North America,Coronado,California,United States
16208,27207,North America,Bellingham,Washington,United States
1953,12952,North America,Lemon Grove,California,United States
1968,12967,North America,Lincoln Acres,California,United States
15793,26792,North America,Berkeley,California,United States
16042,27041,North America,Kirkland,Washington,United States
1943,12942,North America,Downey,California,United States
1958,12957,North America,Spring Valley,California,United States
1981,12980,North America,Burien,Washington,United States
16032,27031,North America,Grossmont,California,United States
1948,12947,North America,Bellflower,California,United States
1963,12962,North America,Newport Beach,California,United States
1978,12977,North America,Los Angeles,California,United States
1986,12985,North America,Long Beach,California,United States
16037,27036,North America,Ballard,Washington,United States
12602,23601,Europe,Berlin,Berlin,Germany
12603,23602,Europe,Erlangen,Bavaria,Germany
12605,23604,Europe,Essen,North Rhine-Westphalia,Germany
12606,23605,Europe,Salzgitter,Lower Saxony,Germany
12175,23174,North America,Beverly Hills,California,United States
12177,23176,North America,San Carlos,California,United States
12178,23177,North America,Lake Oswego,Oregon,United States
12179,23178,North America,Port Orchard,Washington,United States
12180,23179,North America,Port Orchard,Washington,United States
12182,23181,North America,Bellingham,Washington,United States
12183,23182,North America,El Cajon,California,United States
13322,24321,North America,Renton,Washington,United States
13324,24323,North America,Lincoln Acres,California,United States
13325,24324,North America,Downey,California,United States
13327,24326,North America,Woodburn,Oregon,United States
13328,24327,North America,Yakima,Washington,United States
13329,24328,North America,National City,California,United States
10493,21492,North America,Daly City,California,United States
10494,21493,North America,San Diego,California,United States
10505,21504,North America,Bremerton,Washington,United States
10576,21575,North America,Fremont,California,United States
10577,21576,North America,Oregon City,Oregon,United States
10579,21578,North America,Tacoma,Washington,United States
10492,21491,North America,Kirkland,Washington,United States
10580,21579,North America,Woodburn,Oregon,United States
12181,23180,North America,Marysville,Washington,United States
13326,24325,North America,West Covina,California,United States
10575,21574,North America,Sedro Woolley,Washington,United States
12176,23175,North America,Redwood City,California,United States
6984,17983,Europe,Hamburg,Hamburg,Germany
6986,17985,Europe,Kiel,Schleswig-Holstein,Germany
6987,17986,Europe,Munich,Bavaria,Germany
7007,18006,Europe,Paderborn,North Rhine-Westphalia,Germany
7020,18019,Europe,Munich,Bavaria,Germany
7147,18146,Europe,Hamburg,Hamburg,Germany
15420,26419,Europe,Berlin,Berlin,Germany
7006,18005,Europe,Hamburg,Hamburg,Germany
15416,26415,Europe,Hamburg,Hamburg,Germany
6985,17984,Europe,Hof,Bavaria,Germany
7146,18145,Europe,Bonn,North Rhine-Westphalia,Germany
7154,18153,Europe,Berlin,Berlin,Germany
12195,23194,North America,Daly City,California,United States
16611,27610,North America,Spring Valley,California,United States
16612,27611,North America,El Cajon,California,United States
16615,27614,North America,Bellingham,Washington,United States
16618,27617,North America,Olympia,Washington,United States
16624,27623,North America,Lincoln Acres,California,United States
16625,27624,North America,San Gabriel,California,United States
13222,24221,North America,Burbank,California,United States
13315,24314,North America,Daly City,California,United States
13316,24315,North America,El Cajon,California,United States
13318,24317,North America,Newport Beach,California,United States
13319,24318,North America,San Diego,California,United States
13395,24394,North America,Camarillo,California,United States
13396,24395,North America,Concord,California,United States
13398,24397,North America,Coronado,California,United States
10751,21750,North America,Coronado,California,United States
10752,21751,North America,Lemon Grove,California,United States
10755,21754,North America,Salem,Oregon,United States
10756,21755,North America,Coronado,California,United States
10757,21756,North America,Santa Monica,California,United States
10758,21757,North America,Kirkland,Washington,United States
7523,18522,North America,Long Beach,California,United States
7790,18789,North America,Yakima,Washington,United States
7808,18807,North America,Chula Vista,California,United States
7937,18936,North America,Woodland Hills,California,United States
7954,18953,North America,Bellflower,California,United States
7955,18954,North America,Fremont,California,United States
8666,19665,North America,Berkeley,California,United States
8686,19685,North America,Beverly Hills,California,United States
8687,19686,North America,Daly City,California,United States
8688,19687,North America,Newport Beach,California,United States
8810,19809,North America,Lemon Grove,California,United States
9298,20297,North America,Berkeley,California,United States
9304,20303,North America,Colma,California,United States
9327,20326,North America,San Carlos,California,United States
18870,CS690,North America,San Gabriel,California,United States
16619,27618,North America,Spokane,Washington,United States
13317,24316,North America,Grossmont,California,United States
10759,21758,North America,Burien,Washington,United States
7787,18786,North America,Bellflower,California,United States
9299,20298,North America,Burbank,California,United States
9326,20325,North America,Newport Beach,California,United States
13397,24396,North America,Concord,California,United States
8691,19690,North America,Santa Monica,California,United States
16613,27612,North America,Berkeley,California,United States
16623,27622,North America,Bremerton,Washington,United States
10754,21753,North America,Beaverton,Oregon,United States
7644,18643,North America,Santa Monica,California,United States
8826,19825,North America,Concord,California,United States
9303,20302,North America,Burlingame,California,United States
8197,19196,Europe,Neunkirchen,North Rhine-Westphalia,Germany
8198,19197,Europe,Frankfurt,Hesse,Germany
8299,19298,Europe,Hof,Bavaria,Germany
8312,19311,Europe,Berlin,Berlin,Germany
8326,19325,Europe,Munich,Bavaria,Germany
8340,19339,Europe,Brunswick,Lower Saxony,Germany
8365,19364,Europe,Frankfurt,Hesse,Germany
8366,19365,Europe,Solingen,North Rhine-Westphalia,Germany
8421,19420,Europe,Berlin,Berlin,Germany
8439,19438,Europe,Berlin,Berlin,Germany
8440,19439,Europe,Eilenburg,Saxony,Germany
16315,27314,Europe,Berlin,Berlin,Germany
16321,27320,Europe,Solingen,North Rhine-Westphalia,Germany
17514,28513,Europe,Frankfurt,Hesse,Germany
17519,28518,Europe,Frankfurt,Hesse,Germany
17529,28528,Europe,Dusseldorf,North Rhine-Westphalia,Germany
16326,27325,Europe,Hanover,Lower Saxony,Germany
16334,27333,Europe,Stuttgart,Baden-Wuerttemberg,Germany
11653,22652,Europe,Kiel,Schleswig-Holstein,Germany
11656,22655,Europe,Hof,Bavaria,Germany
11660,22659,Europe,Hof,Bavaria,Germany
11661,22660,Europe,Bottrop,North Rhine-Westphalia,Germany
8178,19177,Europe,Frankfurt,Hesse,Germany
8341,19340,Europe,Munster,North Rhine-Westphalia,Germany
11651,22650,Europe,Eilenburg,Saxony,Germany
16316,27315,Europe,Saarlouis,Saar,Germany
16322,27321,Europe,Saarlouis,Saar,Germany
17532,28531,Europe,Saarlouis,Saar,Germany
18856,CS645,North America,Lakewood,California,United States
13521,24520,North America,Burbank,California,United States
16640,27639,North America,Walla Walla,Washington,United States
16645,27644,North America,Issaquah,Washington,United States
16649,27648,North America,Walla Walla,Washington,United States
16650,27649,North America,Seattle,Washington,United States
16651,27650,North America,Lake Oswego,Oregon,United States
16653,27652,North America,Woodburn,Oregon,United States
16656,27655,North America,Coronado,California,United States
16658,27657,North America,Chicago,Illinois,United States
16660,27659,North America,Seattle,Washington,United States
16661,27660,North America,Concord,California,United States
16667,27666,North America,Fremont,California,United States
16668,27667,North America,Daly City,California,United States
16669,27668,North America,Kirkland,Washington,United States
4390,15389,North America,Palo Alto,California,United States
4398,15397,North America,Burbank,California,United States
4415,15414,North America,Beverly Hills,California,United States
4416,15415,North America,Spokane,Washington,United States
4737,15736,North America,Beverly Hills,California,United States
16639,27638,North America,Marysville,Washington,United States
16659,27658,North America,Corvallis,Oregon,United States
16655,27654,North America,Berkeley,California,United States
16666,27665,North America,Daly City,California,United States
4399,15398,North America,Oakland,California,United States
4413,15412,North America,Coronado,California,United States
16652,27651,North America,Concord,California,United States
15710,26709,North America,La Jolla,California,United States
15711,26710,North America,San Gabriel,California,United States
15712,26711,North America,Burbank,California,United States
15713,26712,North America,San Diego,California,United States
15715,26714,North America,Ballard,Washington,United States
15716,26715,North America,Oakland,California,United States
15718,26717,North America,Beaverton,Oregon,United States
15719,26718,North America,Long Beach,California,United States
15720,26719,North America,Beaverton,Oregon,United States
15722,26721,North America,Berkeley,California,United States
15726,26725,North America,Puyallup,Washington,United States
15727,26726,North America,Edmonds,Washington,United States
15728,26727,North America,Milwaukie,Oregon,United States
15729,26728,North America,Santa Cruz,California,United States
15732,26731,North America,National City,California,United States
15733,26732,North America,San Carlos,California,United States
11165,22164,North America,Spring Valley,California,United States
11166,22165,North America,Glendale,California,United States
11167,22166,North America,Yakima,Washington,United States
11184,22183,North America,Bremerton,Washington,United States
11185,22184,North America,Lakewood,California,United States
11186,22185,North America,Palo Alto,California,United States
11187,22186,North America,San Carlos,California,United States
13712,24711,Europe,Berlin,Berlin,Germany
13719,24718,Europe,Frankfurt,Hesse,Germany
13720,24719,Europe,Hamburg,Hamburg,Germany
13723,24722,Europe,Werne,North Rhine-Westphalia,Germany
13724,24723,Europe,Stuttgart,Baden-Wuerttemberg,Germany
17688,28687,Europe,Frankfurt,Hesse,Germany
3344,14343,North America,Corvallis,Oregon,United States
3350,14349,North America,Oregon City,Oregon,United States
3351,14350,North America,Portland,Oregon,United States
3353,14352,North America,Lynnwood,Washington,United States
3356,14355,North America,Lebanon,Oregon,United States
3357,14356,North America,San Gabriel,California,United States
3358,14357,North America,Santa Cruz,California,United States
3359,14358,North America,Kirkland,Washington,United States
3361,14360,North America,Mill Valley,California,United States
3362,14361,North America,Bremerton,Washington,United States
3363,14362,North America,Beaverton,Oregon,United States
3366,14365,North America,Long Beach,California,United States
3367,14366,North America,Marysville,Washington,United States
13673,24672,North America,Tacoma,Washington,United States
13674,24673,North America,Newport Beach,California,United States
13676,24675,North America,West Covina,California,United States
13677,24676,North America,Seattle,Washington,United States
